DATA,DIA,MES,ANO,PRODUTO,QTDE,VLRUNT,TOTAL
20210223,23,02,2021,110209611015002,4.81,7,33.67
20210223,23,02,2021,110209611015002,4.81,8,38.48
20210223,23,02,2021,110209611015002,4.81,11,52.91
20210223,23,02,2021,110209611015002,5.4,0.4,2.16
20210223,23,02,2021,110209611015002,5.72,2,11.44
20210223,23,02,2021,110209611015002,5.72,4,22.88
20210223,23,02,2021,110209611015002,6.6,12.2,80.52
20210224,24,02,2021,110209611015002,3.7,3.8,14.06
20210224,24,02,2021,110209611015002,3.7,9.1,33.67
20210224,24,02,2021,110209611015002,3.7,9.2,34.04
20210224,24,02,2021,110209611015002,3.7,11.7,43.29
20210224,24,02,2021,110209611015002,3.7,14.1,52.17
20210224,24,02,2021,110209611015002,3.7,15.5,57.35
20210224,24,02,2021,110209611015002,3.7,17.4,64.38
20210224,24,02,2021,110209611015002,3.7,19.4,71.78
20210224,24,02,2021,110209611015002,3.7,23.7,87.69
20210224,24,02,2021,110209611015002,3.7,24.6,91.02
20210224,24,02,2021,110209611015002,3.7,42,155.4
20210224,24,02,2021,110209611015002,4.55,2,9.1
20210224,24,02,2021,110209611015002,4.81,2,9.62
20210224,24,02,2021,110209611015002,4.81,2.1,10.1
20210224,24,02,2021,110209611015002,4.81,2.4,11.54
20210224,24,02,2021,110209611015002,4.81,2.85,13.71
20210224,24,02,2021,110209611015002,4.81,3,14.43
20210224,24,02,2021,110209611015002,4.81,3.1,14.91
20210224,24,02,2021,110209611015002,4.81,3.2,15.39
20210224,24,02,2021,110209611015002,4.81,4,19.24
20210224,24,02,2021,110209611015002,4.81,4.35,20.92
20210224,24,02,2021,110209611015002,4.81,5,24.05
20210224,24,02,2021,110209611015002,4.81,5.1,24.53
20210224,24,02,2021,110209611015002,4.81,5.7,27.42
20210224,24,02,2021,110209611015002,4.81,6,28.86
20210224,24,02,2021,110209611015002,4.81,6.2,29.82
20210224,24,02,2021,110209611015002,4.81,7,33.67
20210224,24,02,2021,110209611015002,5.21,2,10.42
20210225,25,02,2021,110209611015002,0.48,10,4.8
20210225,25,02,2021,110209611015002,4,1000,4000
20210225,25,02,2021,110209611015002,4.14,41.7,172.64
20210225,25,02,2021,110209611015002,4.14,57.9,239.71
20210225,25,02,2021,110209611015002,4.14,79.8,330.37
20210225,25,02,2021,110209611015002,4.55,2,9.1
20210225,25,02,2021,110209611015002,4.81,0.1,0.48
20210225,25,02,2021,110209611015002,4.81,0.25,1.2
20210225,25,02,2021,110209611015002,4.81,0.6,2.89
20210225,25,02,2021,110209611015002,4.81,1,4.81
20210225,25,02,2021,110209611015002,4.81,1.5,7.22
20210225,25,02,2021,110209611015002,4.81,1.9,9.14
20210225,25,02,2021,110209611015002,4.81,2,9.62
20210225,25,02,2021,110209611015002,4.81,2.1,10.1
20210225,25,02,2021,110209611015002,4.81,3,14.43
20210225,25,02,2021,110209611015002,4.81,4,19.24
20210225,25,02,2021,110209611015002,4.81,5,24.05
20210225,25,02,2021,110209611015002,4.81,5.6,26.94
20210225,25,02,2021,110209611015002,4.81,6,28.86
20210225,25,02,2021,110209611015002,5.4,7,37.8
20210225,25,02,2021,110209611015002,5.72,20,114.4
20210226,26,02,2021,110209611015002,4.03,50,201.5
20210226,26,02,2021,110209611015002,4.63,4.6,21.3
20210226,26,02,2021,110209611015002,4.81,2,9.62
20210226,26,02,2021,110209611015002,4.81,2.1,10.1
20210226,26,02,2021,110209611015002,4.81,3,14.43
20210226,26,02,2021,110209611015002,4.81,3.9,18.76
20210226,26,02,2021,110209611015002,4.81,4,19.24
20210226,26,02,2021,110209611015002,4.81,4.9,23.57
20210226,26,02,2021,110209611015002,4.81,6,28.86
20210226,26,02,2021,110209611015002,5.2,197.3,1025.96
20210226,26,02,2021,110209611015002,5.72,2,11.44
20210227,27,02,2021,110209611015002,3.4,3,10.2
20210227,27,02,2021,110209611015002,4.14,65,269.1
20210227,27,02,2021,110209611015002,4.14,83,343.62
20210227,27,02,2021,110209611015002,4.14,112.1,464.09
20210227,27,02,2021,110209611015002,4.81,4,19.24
20210227,27,02,2021,110209611015002,5.4,1.9,10.26
20210301,01,03,2021,110209611015002,3.4,21,71.4
20210301,01,03,2021,110209611015002,3.7,23.6,87.32
20210301,01,03,2021,110209611015002,4.81,0.5,2.4
20210301,01,03,2021,110209611015002,4.81,1,4.81
20210301,01,03,2021,110209611015002,4.81,1.6,7.7
20210301,01,03,2021,110209611015002,4.81,3.9,18.76
20210301,01,03,2021,110209611015002,4.81,4,19.24
20210301,01,03,2021,110209611015002,4.81,10,48.1
20210301,01,03,2021,110209611015002,5.2,2,10.4
20210301,01,03,2021,110209611015002,5.4,0.1,0.54
20210302,02,03,2021,110209611015002,3.7,8.6,31.82
20210302,02,03,2021,110209611015002,3.7,9,33.3
20210302,02,03,2021,110209611015002,3.7,13.7,50.69
20210302,02,03,2021,110209611015002,3.7,14.2,52.54
20210302,02,03,2021,110209611015002,3.7,28.4,105.08
20210302,02,03,2021,110209611015002,3.7,30.1,111.37
20210302,02,03,2021,110209611015002,4.14,18.2,75.35
20210302,02,03,2021,110209611015002,4.14,52.3,216.52
20210302,02,03,2021,110209611015002,4.14,62.9,260.41
20210302,02,03,2021,110209611015002,4.81,1,4.81
20210302,02,03,2021,110209611015002,4.81,1.3,6.25
20210302,02,03,2021,110209611015002,4.81,2,9.62
20210302,02,03,2021,110209611015002,4.81,2.1,10.1
20210302,02,03,2021,110209611015002,4.81,2.25,10.82
20210302,02,03,2021,110209611015002,4.81,2.4,11.54
20210302,02,03,2021,110209611015002,4.81,2.7,12.99
20210302,02,03,2021,110209611015002,4.81,3,14.43
20210302,02,03,2021,110209611015002,4.81,3.1,14.91
20210302,02,03,2021,110209611015002,4.81,3.9,18.76
20210302,02,03,2021,110209611015002,4.81,4,19.24
20210302,02,03,2021,110209611015002,4.81,4.9,23.57
20210302,02,03,2021,110209611015002,4.81,5.15,24.77
20210302,02,03,2021,110209611015002,4.81,7,33.67
20210302,02,03,2021,110209611015002,4.81,9.55,45.94
20210302,02,03,2021,110209611015002,4.81,10,48.1
20210302,02,03,2021,110209611015002,4.81,10.5,50.51
20210302,02,03,2021,110209611015002,5.4,0.2,1.08
20210302,02,03,2021,110209611015002,5.4,2.2,11.88
20210302,02,03,2021,110209611015002,6.54,2,13.08
20210303,03,03,2021,110209611015002,3.7,5.6,20.72
20210303,03,03,2021,110209611015002,3.7,6.7,24.79
20210303,03,03,2021,110209611015002,3.7,8.5,31.45
20210303,03,03,2021,110209611015002,3.7,11.4,42.18
20210303,03,03,2021,110209611015002,3.7,14,51.8
20210303,03,03,2021,110209611015002,3.7,14.4,53.28
20210303,03,03,2021,110209611015002,3.7,18.1,66.97
20210303,03,03,2021,110209611015002,3.7,22.9,84.73
20210303,03,03,2021,110209611015002,3.7,25.9,95.83
20210303,03,03,2021,110209611015002,3.7,28.4,105.08
20210303,03,03,2021,110209611015002,3.7,32.9,121.73
20210303,03,03,2021,110209611015002,4.14,192.85,798.4
20210303,03,03,2021,110209611015002,4.81,1,4.81
20210303,03,03,2021,110209611015002,4.81,1.25,6.01
20210303,03,03,2021,110209611015002,4.81,1.3,6.25
20210303,03,03,2021,110209611015002,4.81,2,9.62
20210303,03,03,2021,110209611015002,4.81,2.4,11.54
20210303,03,03,2021,110209611015002,4.81,2.9,13.95
20210303,03,03,2021,110209611015002,4.81,3,14.43
20210303,03,03,2021,110209611015002,4.81,4,19.24
20210303,03,03,2021,110209611015002,4.81,4.1,19.72
20210303,03,03,2021,110209611015002,4.81,4.5,21.65
20210303,03,03,2021,110209611015002,4.81,5,24.05
20210303,03,03,2021,110209611015002,4.81,5.4,25.97
20210303,03,03,2021,110209611015002,4.81,7,33.67
20210303,03,03,2021,110209611015002,4.81,8,38.48
20210303,03,03,2021,110209611015002,4.81,8.2,39.44
20210303,03,03,2021,110209611015002,4.81,8.5,40.89
20210303,03,03,2021,110209611015002,5.2,1.45,7.54
20210303,03,03,2021,110209611015002,5.21,1.9,9.9
20210303,03,03,2021,110209611015002,5.72,3,17.16
20210304,04,03,2021,110209611015002,3.7,11.9,44.03
20210304,04,03,2021,110209611015002,4,1700,6800
20210304,04,03,2021,110209611015002,4.14,8.4,34.78
20210304,04,03,2021,110209611015002,4.14,46.7,193.34
20210304,04,03,2021,110209611015002,4.14,58.1,240.53
20210304,04,03,2021,110209611015002,4.14,62.5,258.75
20210304,04,03,2021,110209611015002,4.81,0.1,0.48
20210304,04,03,2021,110209611015002,4.81,1,4.81
20210304,04,03,2021,110209611015002,4.81,1.9,9.14
20210304,04,03,2021,110209611015002,4.81,2,9.62
20210304,04,03,2021,110209611015002,4.81,2.5,12.03
20210304,04,03,2021,110209611015002,4.81,3,14.43
20210304,04,03,2021,110209611015002,4.81,3.4,16.35
20210304,04,03,2021,110209611015002,4.81,3.5,16.84
20210304,04,03,2021,110209611015002,4.81,4,19.24
20210304,04,03,2021,110209611015002,4.81,4.3,20.68
20210304,04,03,2021,110209611015002,4.81,5,24.05
20210304,04,03,2021,110209611015002,4.81,6,28.86
20210304,04,03,2021,110209611015002,5.4,25.5,137.7
